collocation,count,count_nested,length,lambda,z
to get the,4,0,3,-0.5659872576467007,-0.9190763146007781
the obama admin,2,0,3,-2.081512424356533,-0.919793218121306
on the same,2,0,3,-1.5138302612317882,-0.9246604255134371
meeting with KIM,2,0,3,-2.0978520681149764,-0.9267949303815982
to prime minister,4,0,3,-2.0608258010736265,-0.9280671447634735
on adjusting imports,2,0,3,-2.9932468067593394,-0.9280958526843147
far greater than,2,0,3,-1.7648705690117246,-0.9283907823786839
forward to signing,2,0,3,-2.053757046245427,-0.9321424269001828
the democrats in,4,0,3,-0.6171979265552419,-0.9323432119539412
where i am,4,0,3,-1.678620844295918,-0.9327306128273175
is a wonderful,2,0,3,-1.005510472682723,-0.933654226768135
to shut down,2,0,3,-1.7863174412100822,-0.9345970307030693
a joint press,2,0,3,-1.3234333679581378,-0.9352813674350356
travel ban into,2,0,3,-2.115318716898072,-0.9367796558401824
is being made,2,0,3,-0.9187378829133084,-0.9374203063841406
they are only,2,0,3,-0.9153763238870609,-0.9402111208026966
for our economy,2,0,3,-0.874907062563453,-0.9426521710581397
by hurricane harvey,2,0,3,-1.7913925296947912,-0.943927336490172
white house is,4,0,3,-2.3679394270591483,-0.9447195523394744
is a big,2,0,3,-0.9982210203988731,-0.9469359634736119
by crooked h,2,0,3,-1.6483487608187395,-0.9472600032962081
media is desperate,2,0,3,-2.1521723357641225,-0.9497377417819018
is unable to,2,0,3,-2.0219250592163673,-0.9497505214864571
20 billion investment,2,0,3,-2.2234983302238573,-0.9516300876392577
are unable to,2,0,3,-2.0291305527145704,-0.9522791236482665
honored to be,2,0,3,-1.5498703214376395,-0.9530491827365662
known as a,2,0,3,-1.2794213731987103,-0.9530714449695653
despite the fake,2,0,3,-1.525255140308361,-0.9538816073924498
has disgraced himself,2,0,3,-2.211837039866099,-0.9540332667354806
am very proud,2,0,3,-1.1018678106656523,-0.9559262338076671
i were thrilled,2,0,3,-1.7613200665954851,-0.9560279042924205
an executive order,4,0,3,-1.7481675048712084,-0.9571471134829829
be heading to,4,0,3,-0.9049934320887476,-0.9581706091291439
do so much,2,0,3,-1.1384829180050833,-0.9590310557882179
god bless the,5,0,3,-2.153894653209375,-0.9598574016329936
to have a,2,0,3,-0.6695927540177484,-0.9624888918747571
honor to join,5,0,3,-1.5669353672344233,-0.9630589478585748
record setting economic,2,0,3,-1.9370178278132126,-0.9659251311268287
are trying to,2,0,3,-1.712820187632047,-0.966070088060042
at the @nra,2,0,3,-2.177389322538631,-0.966352434541683
to rebuild our,6,0,3,-1.6930244819430746,-0.9674352214847441
that the obama,2,0,3,-0.8433769893477905,-0.9676747156379455
at the core,2,0,3,-2.1816442561459155,-0.9682388648023174
level since 2004,2,0,3,-2.198067498296126,-0.9684138733050135
abandon their resistance,2,0,3,-2.9198751781600043,-0.9694740930921594
rdy to leave,2,0,3,-2.560093491046794,-0.9708010069101648
ultimate sacrifice in,2,0,3,-2.3717612315219503,-0.9718031711077001
jerry brown is,2,0,3,-2.587884247036346,-0.9720927751796656
the results of,2,0,3,-1.3308434198419965,-0.973160526547813
strong immigration laws,2,0,3,-1.758861754921547,-0.9738192071344989
deeply committed to,2,0,3,-2.3575563959131065,-0.9746090915815805
president trump reversed,2,0,3,-2.2043477513220022,-0.974858775558989
great success of,2,0,3,-1.0216405697675994,-0.9756493285741725
were forced to,2,0,3,-1.621838869858884,-0.9764586338717792
the national security,2,0,3,-0.9393546934377457,-0.9766886869701688
his minions including,2,0,3,-2.6200830681410503,-0.9785281465825957
at the highest,3,0,3,-1.0530507693547966,-0.9791550140358364
@whitehouse this evening,2,0,3,-1.6992947547381085,-0.9806617106827781
doing everything possible,2,0,3,-1.847043555740905,-0.9815300455873605
NAME IN NEWS,2,0,3,-2.8707571705720705,-0.9842514775000153
with illegal immigrants,2,0,3,-1.7931821160111059,-0.9848519223345997
the supreme court,6,0,3,-2.1489855926637023,-0.9887884417549765
a great success,3,0,3,-1.067966139409454,-0.9914704762912504
such a wonderful,2,0,3,-1.5885589604278332,-0.9917322331486641
will be holding,3,0,3,-1.7883461020770355,-0.9925126054400983
that has been,3,0,3,-0.8222277662464865,-0.9927720673960329
a fantastic race,2,0,3,-1.7891601363559628,-0.9928231293987496
arrived at camp,2,0,3,-1.8089728849338278,-0.9940703529294596
do not underestimate,2,0,3,-2.5278074176717764,-0.9951140945014207
law enforcement are,2,0,3,-2.209300730930801,-0.9957422421372379
is no longer,2,0,3,-1.6036954200633509,-0.9960169770640434
are bringing back,3,0,3,-1.2233416024489179,-0.997213609832787
thousands of people,3,0,3,-2.1050936450869964,-0.9980558697650116
record high ☑️,2,0,3,-2.176815705705013,-0.9997621315392415
of the obama,2,0,3,-1.0635867628255815,-1.0014836596142191
nancy pelosi and,4,0,3,-1.8484162776117592,-1.0026011780296573
north korea for,2,0,3,-1.8006169792522675,-1.0029925083468503
honor to visit,3,0,3,-1.6537068350275774,-1.0039447370279875
poroshenko of ukraine,2,0,3,-3.029897790387805,-1.006214467158702
such a big,2,0,3,-1.5976221480321975,-1.0068104656412498
and the fact,2,0,3,-1.1486100506684247,-1.0070735964938364
north korea is,6,0,3,-1.6603984767915665,-1.00721759379976
west side attack,2,0,3,-2.365328525663074,-1.007232937333738
presidential proclamation on,2,0,3,-2.3770573500330547,-1.0091779702409012
of TAX CUTS,2,0,3,-2.5845013018444227,-1.0112406533664993
our deepest condolences,2,0,3,-2.4480415450087722,-1.0119062669902903
new healthcare plan,2,0,3,-1.715593951833196,-1.0128660097574926
he should be,5,0,3,-0.7629948950303849,-1.0130454845018244
i am with,2,0,3,-1.7124565616319019,-1.0135804121462484
looks like another,2,0,3,-2.254415515441676,-1.0148403548274694
colluded with russia,2,0,3,-1.9776402729006533,-1.0150286759065752
"than 55,000 factories",2,0,3,-3.0266314645530414,-1.019811050499774
maintain strong borders,2,0,3,-2.3730118180317987,-1.0206079169048514
interviewed by @judgejeanine,2,0,3,-2.2911687566564147,-1.021949454525158
better than ever,3,0,3,-1.6142276835049603,-1.02222759275256
a fantastic job,7,0,3,-1.6573668269887176,-1.0231250032526518
that i am,8,0,3,-1.6176235361795248,-1.023820614457671
honor to sign,7,0,3,-1.6712038698232088,-1.0240718611749116
step up to,2,0,3,-1.0717988394896576,-1.0241714666118291
the millions of,4,0,3,-1.7679446474190885,-1.0254466312084523
drain the swamp,4,0,3,-2.8188369618164733,-1.025482725167607
of billy graham,2,0,3,-2.728000025585199,-1.0294035926525564
kenneth mapp of,2,0,3,-3.1009228072812265,-1.0297992938261673
want to go,2,0,3,-1.6335850924863058,-1.0307150990241534
to ensure that,2,0,3,-1.4218805577594615,-1.0326660708661557
#uswomensopen in bedminster,2,0,3,-2.4528431422122816,-1.0378931763427222
i am here,2,0,3,-2.26061123522247,-1.038978193779104
all first responders,2,0,3,-2.6435813842821445,-1.0396892799769757
we do not,3,0,3,-0.8028613164682872,-1.0440243641318154
order to help,4,0,3,-1.6166892020476893,-1.0475055563545226
affected by the,2,0,3,-2.27353510212711,-1.0483423737592703
lowest ever recorded,3,0,3,-2.723074988741458,-1.0486709994367034
fake news CNN,12,0,3,-2.1523998481864295,-1.049544911594579
live at the,2,0,3,-1.1973345983746788,-1.0505120563700643
we will continue,4,0,3,-0.9983211648779808,-1.0507018374149726
united states will,2,0,3,-2.2580846165792607,-1.0508039566316858
today’s court decision,2,0,3,-2.4162016298027797,-1.0511509727666157
tonight on @foxnews,2,0,3,-1.8404716941121522,-1.052520602444972
must be stopped,2,0,3,-1.8664860912136905,-1.0540959498161135
the desperately needed,2,0,3,-2.341885302959957,-1.0559300587416989
republican senators will,3,0,3,-1.8286485668073604,-1.056120326325403
to protect our,3,0,3,-0.9287661178621867,-1.0566797465024773
our country needs,4,0,3,-1.8457953889163154,-1.0568566133792123
you will be,2,0,3,-1.019974894514906,-1.0568855407380755
first responders who,3,0,3,-2.670882120721653,-1.0578777934219437
is no collusion,5,0,3,-1.0458879640034846,-1.0592142270684135
is doing really,3,0,3,-1.0156883915771666,-1.06094360898204
to help us,3,0,3,-0.9533505026685911,-1.062803573489573
of our national,3,0,3,-0.803904955870486,-1.0633677392919205
she was a,2,0,3,-0.9684602864272924,-1.0637396249316535
to get it,5,0,3,-0.658366952338092,-1.0637981330551418
will be allowed,3,0,3,-1.7536164324443364,-1.0676892529420514
trying to block,2,0,3,-2.5122732806190324,-1.069184005336771
to hear the,2,0,3,-1.2577149397690626,-1.0716274520008684
to make us,2,0,3,-1.0723003584875341,-1.0736196330250172
committed to preserving,2,0,3,-2.8291624686287964,-1.0756365254713873
unemployment rate in,2,0,3,-1.3591283322636274,-1.0785098584916513
all law enforcement,2,0,3,-2.388042590061053,-1.078810653256932
be interviewed tonight,2,0,3,-2.0373184971925484,-1.0794842420325577
about north korea,2,0,3,-2.2957089144495657,-1.0803406920453282
of the 2016,2,0,3,-1.8397482368541822,-1.0805466576881613
the 9th circuit,2,0,3,-3.1891776599162673,-1.0821025163311022
the ninth circuit,2,0,3,-3.1891776599162673,-1.0821025163311022
keep our country,2,0,3,-1.768753570868078,-1.0824350934335265
great governor of,2,0,3,-1.0664299161855317,-1.0848521152195754
bilateral meeting with,3,0,3,-1.9696901865320786,-1.084891776007281
will have a,2,0,3,-0.7833343891375355,-1.08539613209477
and we must,2,0,3,-0.9649075937018652,-1.0854557245327543
a great person,2,0,3,-1.3010685878106036,-1.0875026757847448
many millions of,3,0,3,-1.9122744963536293,-1.0886436896836282
fact that they,3,0,3,-1.721143499587599,-1.0906670500456705
comprehensive immigration bills,2,0,3,-2.5186539430940225,-1.0916028907815825
does anybody really,2,0,3,-2.858196517780951,-1.0921519874361199
the north korea,2,0,3,-1.7997675505512225,-1.0930790579676373
a total disaster,4,0,3,-1.3254238422152773,-1.094151371201339
illegal immigrants from,2,0,3,-2.8037587385761418,-1.0949284207438874
president trump was,2,0,3,-1.1079004199289706,-1.0956113374384453
a great american,3,0,3,-0.8799480731708686,-1.0963022392031525
reed medical center,5,0,3,-2.935399019767397,-1.0971879561609825
of the finest,2,0,3,-1.501721911645303,-1.0980781663571613
45 year low,3,0,3,-2.4078229127535007,-1.098169393128791
you EVERY SINGLE,3,0,3,-3.5325691230455583,-1.1012710016656035
thrilled to be,3,0,3,-2.3309428860179837,-1.1013765669941062
part of the,3,0,3,-1.926292114616774,-1.1042933287311696
GREAT AMERICAN WORKERS,2,0,3,-2.486533812072982,-1.1048592842838587
for a big,2,0,3,-0.9538293849643846,-1.105021238233732
joint base andrews,2,0,3,-2.981182492539258,-1.1057368755388417
is working hard,4,0,3,-0.8879330837566384,-1.1070755631944211
that there can,2,0,3,-1.2328548153248526,-1.1084016308624622
to our country,12,0,3,-0.7064924883192143,-1.1086027537784764
trade barriers against,2,0,3,-1.9575388248816017,-1.1124399343302227
adds trade penalties,2,0,3,-3.3028045010698825,-1.1127053727502323
billion dollars gotten,2,0,3,-2.462021552698979,-1.1143110728662402
@seanhannity on @foxandfriends,2,0,3,-2.0391403573630353,-1.1162081242165536
to raise taxes,4,0,3,-1.2725725782651036,-1.1166763179112247
want to help,3,0,3,-1.7217746188238507,-1.1185983086949551
pray for our,2,0,3,-2.4281394753435395,-1.119672301790174
god bless our,2,0,3,-2.5639463145899226,-1.1197490038874685
more specific-but stupidly,2,0,3,-3.3744102372907117,-1.1202379015501684
my tremendous honor,2,0,3,-1.9123266036288338,-1.1216359383474177
have been so,3,0,3,-0.9820894827758933,-1.1219004773944274
united states has,4,0,3,-2.3719186346300165,-1.1251982649303567
anniversary of the,2,0,3,-2.4204635306764484,-1.1254088133333837
a special counsel,3,0,3,-1.9692075690126782,-1.1260847490246195
the people who,5,0,3,-0.6545150555910899,-1.1300408707793277
to find out,2,0,3,-1.1748101654617815,-1.1340783820003806
live from the,2,0,3,-1.1648339792876397,-1.137354980221112
great job for,2,0,3,-1.0821793807971458,-1.1390798871467451
starting to find,2,0,3,-1.9678604270268742,-1.1410353484340823
associates up 83,2,0,3,-3.4452668446966506,-1.1437293864618163
it was the,2,0,3,-0.848704070568572,-1.1440148380875739
the terrorist attack,2,0,3,-1.4685058919363234,-1.1462466471134687
senator bob corker,2,0,3,-2.704944005632475,-1.1467326154099209
50th anniversary of,2,0,3,-3.102681990671658,-1.1491811171310522
national security advisor,4,0,3,-2.154183125851912,-1.1499544214118083
in san diego,3,0,3,-2.720794996476264,-1.1522560116462766
i am so,2,0,3,-2.0308836842380984,-1.1526085675776707
governor of the,2,0,3,-1.1206663831381354,-1.1526828832470721
and i have,3,0,3,-0.7564921854761768,-1.160198796710993
recipients have been,2,0,3,-2.942007384605942,-1.1602060944703203
to keep our,2,0,3,-1.0590692227682674,-1.1607390345043422
is FAKE NEWS,4,0,3,-2.1480945419193898,-1.1618977203252148
will be another,2,0,3,-1.424957467091044,-1.1621746221036242
rid of the,3,0,3,-2.4507688051299867,-1.1626861812455547
amount of money,2,0,3,-2.551057342739199,-1.166396640402597
from the white,2,0,3,-1.8632609227694763,-1.1753754444931925
the witch hunt,11,0,3,-3.062254499899427,-1.1762725820913371
to be there,2,0,3,-0.9462515403615233,-1.1773509420884034
failing new york,8,0,3,-2.9397684821649035,-1.1773536553006394
for the economy,3,0,3,-1.0401346014472743,-1.1785552201791114
president obama did,2,0,3,-1.482147921153011,-1.179608686245531
during the national,2,0,3,-1.3154770672636813,-1.18196462720404
roy moore will,2,0,3,-2.745324843428717,-1.1830879036375828
by crooked hillary,3,0,3,-1.9956076496832655,-1.1877681225419678
up a lot,2,0,3,-2.561384289809829,-1.1880290120565076
the republican senators,4,0,3,-1.9422341491532422,-1.1910072008474197
have been devastated,2,0,3,-2.2329439704535314,-1.1941900105312573
so much to,2,0,3,-1.0167730041561773,-1.1979807307938324
you stuart varney,2,0,3,-3.8653100120539126,-1.198366297239771
student at yale,2,0,3,-3.3338105586626963,-1.1986585200932913
does not include,2,0,3,-2.285682976834564,-1.2001049836464062
mike pompeo is,2,0,3,-2.4149478488330303,-1.2015444912016349
@seanhannity tonight at,2,0,3,-2.2217342879366067,-1.2048839132959681
new york times,11,0,3,-3.0214109685488744,-1.2074706250878002
along with the,2,0,3,-1.3831633705772255,-1.2074809750442959
going to help,2,0,3,-1.9048915714285748,-1.2075146339663199
corrupt mainstream media,3,0,3,-2.6898944097980264,-1.2115835029744755
a great healthcare,3,0,3,-1.1077416301304686,-1.2138159580270707
represent our country,2,0,3,-2.1758002373484366,-1.215127287543635
nothing but OBSTRUCTIONISTS,2,0,3,-2.799496110842318,-1.2157682955218592
counter-intelligence operation into,2,0,3,-3.6660874315178997,-1.2169143403377485
place in the,2,0,3,-1.0983580951234062,-1.2180220087170215
that the FBI,2,0,3,-1.309120537759668,-1.2187334910782768
he was a,4,0,3,-0.7473090670026239,-1.219063258304814
the new york,3,0,3,-2.5640704882613248,-1.2194214658226659
begged for forgiveness,2,0,3,-3.675276716656068,-1.2205089958593736
in 30 minutes,2,0,3,-2.4704886327968536,-1.2215909640387843
and our country,3,0,3,-1.0541432049805515,-1.2242161754309957
CUT THE RED,2,0,3,-3.5968185994592856,-1.2282269672197892
thank you so,2,0,3,-2.190304929268259,-1.2321689141882044
pushing comprehensive background,2,0,3,-3.3040180840108455,-1.2347864401999284
join us live,2,0,3,-2.1392629886419026,-1.2349432377521632
i would not,2,0,3,-1.0369226907620428,-1.2355152057452743
border patrol agents,5,0,3,-2.7957009020979946,-1.2370129991085381
many thousands of,2,0,3,-2.6622886675990727,-1.239896158851423
the same time,8,0,3,-1.411896857132989,-1.2402650112663904
at the FBI,2,0,3,-1.9533361703885967,-1.2404533971783727
very productive talks,2,0,3,-2.55046757413023,-1.2408275488804401
highest level in,3,0,3,-1.337044664117777,-1.244822732562515
durbin totally misrepresented,2,0,3,-3.697966767540456,-1.2531731427154453
the crooked hillary,2,0,3,-1.4525324384886287,-1.2567303725507566
doing very well,2,0,3,-1.4829064702488628,-1.2585477451197769
use social media,3,0,3,-3.2004863122522442,-1.2601292286474566
over the fact,2,0,3,-2.0531154263669387,-1.260889187575194
THANK YOU for,12,0,3,-2.800597268318932,-1.2618312052525988
many years of,5,0,3,-0.850935198211018,-1.262884021883133
great day of,3,0,3,-0.926099228251481,-1.2642617785911898
street roaring back,2,0,3,-3.3253663061628282,-1.264707866482992
history of the,2,0,3,-1.4264555745321088,-1.265456677832372
little rocket man,3,0,3,-2.957049561771557,-1.2663167761172986
people who worked,2,0,3,-1.604466120413675,-1.2666826965758002
i am asking,3,0,3,-2.7369377960524615,-1.2671989107583346
order to make,3,0,3,-1.985152761198289,-1.2696044240130613
pay my respects,2,0,3,-2.243965790169316,-1.2721281618134777
will be back,4,0,3,-1.1022287804204165,-1.2749041212366674
a good job,3,0,3,-1.3245881093123115,-1.2759821189621214
more than ever,4,0,3,-1.953343203766185,-1.27653078043224
AMERICA SAFE AND,3,0,3,-2.8776966700794286,-1.2773015457119827
and extreme vetting,2,0,3,-3.7692886498064793,-1.278921250564607
fact that he,3,0,3,-2.031555069861684,-1.2798885497492447
arlington national cemetery,2,0,3,-3.856957946602205,-1.2801363395557614
lou barletta will,2,0,3,-3.5664148337676576,-1.2822431653143485
hillary clinton long,2,0,3,-2.296917844608453,-1.2823660415639333
it is dead,2,0,3,-2.073414572022403,-1.2830187503198147
current tax code,2,0,3,-3.0797715208024723,-1.2832922769966346
big tax cuts,8,0,3,-2.0601186454686964,-1.2843639841271501
we want to,2,0,3,-1.0711302982323314,-1.2843800742534524
join me live,10,0,3,-2.1013791784938074,-1.2854539006126053
MUCH MORE TO,2,0,3,-3.41358006042318,-1.2856864213996577
we are making,3,0,3,-1.3731264408139525,-1.2857240737325208
of the incredible,2,0,3,-1.161630348885617,-1.2858882422611124
level playing field,5,0,3,-3.3960079242162076,-1.2862325152800311
for the national,5,0,3,-0.8092756939898327,-1.286376656942679
not fair or,2,0,3,-1.610177133093634,-1.2885131738728075
thank you @foxandfriends,2,0,3,-2.7415541571198894,-1.2900048909617228
a fine gentleman,2,0,3,-3.010006860982661,-1.2901117854484077
president petro poroshenko,2,0,3,-4.1786217835514385,-1.295417732553884
illegal immigrants than,2,0,3,-3.3189189410837336,-1.295823046626048
deal with china,2,0,3,-1.4544603073814528,-1.2974051232043222
morning at the,2,0,3,-1.417858539759166,-1.2994437679014375
want illegal immigrants,3,0,3,-2.426307817115035,-1.300421571630645
of those who,3,0,3,-1.0324452637931483,-1.3004830132408696
IG report totally,2,0,3,-3.0174273731934056,-1.3038538555163923
and i am,2,0,3,-2.1679758556065325,-1.3056286638378083
harvard law school,3,0,3,-3.420148334610995,-1.3151512451101894
north korean problem,3,0,3,-2.4355568598103794,-1.317470862470249
be interviewed by,10,0,3,-1.683244579510831,-1.3199202521256412
FBI agent peter,3,0,3,-3.5232710771583484,-1.3201937587052528
will be landing,2,0,3,-2.4649964356874543,-1.3222937844643767
at camp david,5,0,3,-2.6747550740244783,-1.32272799933781
9p ET on,2,0,3,-3.9867153415393117,-1.3239062275629774
first lady melania,3,0,3,-3.393822654063392,-1.32405958967502
melania and myself,4,0,3,-2.315620534201335,-1.3248276764218359
their delivery boy,2,0,3,-4.274976238813421,-1.3252559705698364
bad MS 13,2,0,3,-3.4800385984093882,-1.3274508001093994
a great chance,2,0,3,-1.5532671894470775,-1.3280938114334981
to seeing the,2,0,3,-1.8103730080515783,-1.3284996295264089
judge andrew napolitano,2,0,3,-3.8917425497044293,-1.3289866405409103
and the middle,3,0,3,-1.7297022403645554,-1.3299418681357087
of our incredible,2,0,3,-1.1951567524705395,-1.3305691450894057
fake news story,2,0,3,-2.8227407869209946,-1.3317388262710985
from camp david,2,0,3,-3.0499414583061486,-1.3318635138636206
at white house,2,0,3,-3.0131433213980383,-1.3331251053563093
yokota air base,2,0,3,-3.9148649671252835,-1.3365632746419351
inspector general’s report,2,0,3,-3.946301950670648,-1.3368542309437472
cruel legislative agenda,2,0,3,-3.9265831567594756,-1.3385535011170455
of the greatest,4,0,3,-1.2790414216697061,-1.3385562777802344
were thrilled to,2,0,3,-2.8830273602242267,-1.3398945902347765
for the dems,2,0,3,-1.4308556853250929,-1.3401364828747588
fact that the,5,0,3,-1.1847134589635084,-1.3406469420346743
in the united,7,0,3,-2.0479837596022255,-1.3410107457975526
it is not,3,0,3,-1.0220763253441096,-1.352313625471877
secure the border,2,0,3,-1.996341210499959,-1.352769359010785
white house are,2,0,3,-3.4386252252443903,-1.3529610123857978
recruitment tool which,2,0,3,-3.987499911383213,-1.3550096925711417
relationship with russia,3,0,3,-2.181312212982663,-1.3550414025884272
biggest political scandals,2,0,3,-3.5519307151478916,-1.3555180782295828
mainstream media will,2,0,3,-2.3848297993850203,-1.3580957222376833
presidential executive order,4,0,3,-2.936731959471923,-1.3583879248560613
dangerous southern border,2,0,3,-2.9872718746717712,-1.359879128319697
my full support,3,0,3,-1.5218445206480413,-1.361187219302203
in las vegas,5,0,3,-3.955224616608188,-1.3642709956173702
despite the fact,3,0,3,-2.207489885216504,-1.364850028745622
phony russian witch,2,0,3,-2.3160672806382836,-1.3651896873466387
no reason whatsoever,2,0,3,-3.565245798645436,-1.3661985490911752
fake news washington,3,0,3,-2.8620539365593523,-1.3664305172203894
there will never,3,0,3,-1.1236020833211469,-1.3703881460245353
with president @emmanuelmacron,4,0,3,-1.9488866390866568,-1.3719142271455989
white house at,2,0,3,-3.499027494083542,-1.3767121245466987
our TAX CUTS,2,0,3,-3.526658573085153,-1.3797703273756956
ed gillespie will,3,0,3,-3.743522672481056,-1.3803337127581001
of saudi arabia,2,0,3,-4.08617124471382,-1.3864253389489303
cyber security unit,2,0,3,-4.180646753674139,-1.3872474465309894
by @vp pence,2,0,3,-3.237012874044246,-1.3896707275384577
behalf of the,5,0,3,-2.8695340131774207,-1.391957216823979
united states is,3,0,3,-2.4887882169060767,-1.3945698809719602
luther strange for,3,0,3,-3.6357820933926215,-1.395069891930666
cannot allow this,2,0,3,-1.7696223895491938,-1.4027663681629494
so much of,3,0,3,-1.0378591904812846,-1.4032295605477365
tremendous honor to,3,0,3,-1.8554675302848551,-1.4036307541177897
on june 12th,3,0,3,-3.763232833712184,-1.40479806615095
the massive tax,4,0,3,-1.0193362545123668,-1.4053494185552298
fake news said,2,0,3,-2.9848349870673205,-1.4076983521899906
and our military,2,0,3,-1.1075762381711378,-1.408302364908429
our national security,2,0,3,-1.5542473574877542,-1.4087055013931455
financial protection bureau,2,0,3,-3.8255443013219255,-1.4095258060135185
to defend our,2,0,3,-1.8801762798193646,-1.4128171631945325
dicky durbin totally,2,0,3,-4.201617533684257,-1.4142780841962173
tonight at 10,2,0,3,-2.3779162241061025,-1.4158642423296421
the greatest witch,4,0,3,-1.3913942879081809,-1.4181204880702287
we would be,2,0,3,-1.1276036619077296,-1.4203314977431953
back to our,2,0,3,-1.2243068747175903,-1.4240441145131175
i have a,3,0,3,-0.9199684258860947,-1.4246664197871464
democrat jon ossoff,2,0,3,-4.196669467320876,-1.425366478770822
good relationship with,3,0,3,-1.7034634292464488,-1.4270167074222084
with @vp pence,5,0,3,-3.289074848268273,-1.4294261244661108
even better than,3,0,3,-1.4732971114332494,-1.4328590588219852
nuclear test site,3,0,3,-3.3809013755317965,-1.4330833204774052
disrespect for our,2,0,3,-1.7573468858926784,-1.4334824958846846
i am in,2,0,3,-1.909099247555858,-1.436365335580718
forgotten no longer,2,0,3,-3.203568296233475,-1.438646854677522
stock market at,5,0,3,-3.231504317604754,-1.4404398253568365
gun free zones,3,0,3,-4.209274528896078,-1.4408216271892178
we will get,2,0,3,-1.2381279985474882,-1.44360207461363
with kim jong,7,0,3,-3.184171761204992,-1.4458501437476259
on intellectual property,3,0,3,-4.267748479154816,-1.4479595886041001
was able to,2,0,3,-3.073397397027851,-1.4515295534560981
harbor remembrance day,2,0,3,-3.487749580727841,-1.4528391349834628
to the american,4,0,3,-0.9148708061419311,-1.4551733476907203
world series champion,2,0,3,-3.9144294643070747,-1.459162570668459
but i am,3,0,3,-2.423164313789837,-1.4598058181961733
trade deficit with,4,0,3,-3.099737248542682,-1.4598784890964054
"more than 2,000,000",2,0,3,-3.7078094844091742,-1.4607082795353659
"more than 55,000",2,0,3,-3.7078094844091742,-1.4607082795353659
martin luther king,2,0,3,-4.2944012385992805,-1.4620060423853658
had a chance,2,0,3,-1.6068627929101091,-1.4660173431931678
just arrived in,7,0,3,-2.454586572467678,-1.4667093309099417
merit based system,2,0,3,-3.4299991633071896,-1.469086768308318
with president putin,2,0,3,-1.8839429293097192,-1.4747987573198358
AMERICA GREAT AGAIN,63,0,3,-3.1813257146468867,-1.4787992145850999
eyes chuck todd,2,0,3,-4.0262305450146885,-1.4794170376705233
unnecessary regulation cuts,2,0,3,-3.5334278574068687,-1.4795627510704696
of the great,11,0,3,-0.6029582566498335,-1.48231327343835
illegal immigration crisis,2,0,3,-2.7127313097087127,-1.4854355406297695
protect our country,4,0,3,-2.3476347832926936,-1.4862572935483602
lowest unemployment in,3,0,3,-1.6160207826569009,-1.487392145000609
insurance companies are,2,0,3,-2.6911769934946976,-1.4882018507185193
i am closely,2,0,3,-3.2594228774304126,-1.4886055300962977
with the victims,3,0,3,-1.7165641309820625,-1.488969400372659
the courts are,2,0,3,-2.6884443979535098,-1.4921322752520956
in the first,5,0,3,-1.0249544170836757,-1.4937555925738712
honored to serve,2,0,3,-2.567200115410921,-1.4950179359419589
today i am,3,0,3,-2.554916244487675,-1.496290116174436
the brave men,4,0,3,-1.537574205504756,-1.4972101481116133
to make it,2,0,3,-1.3324527369019652,-1.4985291288231226
NO EVIDENCE OF,2,0,3,-4.4026459218766165,-1.498800808104184
forward to working,4,0,3,-1.964467034755851,-1.4993942253612622
unchecked illegal immigration,2,0,3,-3.418527531490538,-1.5009683704433197
we will have,5,0,3,-0.8965107283828555,-1.50191904836433
fact that i,2,0,3,-2.4268962111896943,-1.5087320281597958
worst trade deals,3,0,3,-2.7253603948091274,-1.511414552937965
and TAX CUTS,2,0,3,-3.450121857634323,-1.5121908699078819
at 9p ET,2,0,3,-4.55447151031882,-1.512357425050951
forward to our,2,0,3,-2.4928667489956284,-1.5125270019601642
must get rid,2,0,3,-2.80597746220035,-1.5134560061990794
country will be,2,0,3,-1.5154160767371474,-1.514271572955368
turley on @foxnews,2,0,3,-3.8923188941794225,-1.5143455707018583
senator richard blumenthal,3,0,3,-4.545482396269668,-1.5165798239973554
the national anthem,7,0,3,-1.6794095485243692,-1.5171661377179484
god bless you,4,0,3,-3.421811484209869,-1.5184621361938835
prior to departing,2,0,3,-4.438632723896939,-1.520823144436115
we must get,3,0,3,-1.285864995847755,-1.5273504463243983
bigger than watergate,2,0,3,-3.6771664595703717,-1.5322860812745758
take desperately needed,2,0,3,-3.967754573235843,-1.5334060225727122
many fake news,2,0,3,-2.718607058398562,-1.5340896469868217
WEEKLY ADDRESS 🇺🇸,3,0,3,-4.927619439646639,-1.535332236767774
ran a fantastic,2,0,3,-2.8342443864520126,-1.5361814949995443
THE TRUMP CAMPAIGN,2,0,3,-4.545669017111092,-1.5378583924874532
failing @nytimes has,4,0,3,-2.8069395466647964,-1.5419259675305228
and the DNC,2,0,3,-2.07326670529526,-1.5428567224966034
the biggest tax,5,0,3,-1.4516637633824732,-1.5437379299926224
trying to negotiate,2,0,3,-4.121743536410215,-1.5445649224926106
EVIDENCE OF COLLUSION,2,0,3,-4.545762314473179,-1.5456859873406268
background checks with,2,0,3,-4.588514878672543,-1.546650957393152
to the world,3,0,3,-1.3381851096425308,-1.5475232754216592
it was a,18,0,3,-0.6244898549887528,-1.5479529966472205
it will not,2,0,3,-1.2484600732270805,-1.547995598584734
our country in,2,0,3,-1.4178268848995903,-1.5485987413229974
heavily conflicted democrats,2,0,3,-4.235711766459334,-1.549180046687967
in south carolina,3,0,3,-2.834780272411999,-1.556575860590625
